orderid,brand_name,product_name,sales_amount,sales_date
1020038,Samsung,galaxy12,922.39,2022-01-26
1020039,Nokia,Nk500,805.66,2022-03-23
1020040,Apple,iphoneSE,515.06,2022-02-13
1020041,Nokia,Nk400,831.80,2022-01-30
1020042,Nokia,Nk320,721.80,2022-02-23
1020043,Nokia,Nk400,992.57,2022-03-05
1020044,Samsung,watch340,161.87,2022-02-14
1020045,Samsung,galaxy13,600.78,2022-03-30
1020046,Samsung,galaxy12,732.65,2022-01-21
1020047,Nokia,Nk500,399.82,2022-03-25
1020048,Nokia,Nk400,730.77,2022-02-17
1020049,Apple,iphone13,396.83,2022-01-25
1020050,Samsung,watch340,876.78,2022-02-17
1020051,Apple,IpadMini,399.18,2022-01-16
1020052,Samsung,galaxy12,406.26,2022-02-07
1020053,Apple,iphoneSE,861.65,2022-01-21
1020054,Apple,IpadMax,734.55,2022-02-25
1020055,Apple,IpadMax,836.67,2022-02-23
1020056,Apple,IpadMini,447.97,2022-01-08
1020057,Samsung,watch340,265.85,2022-03-14
1020058,Nokia,Nk500,255.69,2022-02-01
1020059,Nokia,Nk500,709.78,2022-02-09
1020060,Nokia,Nk500,975.09,2022-01-31
1020061,Samsung,galaxy11,235.50,2022-03-10
1020062,Nokia,Nk400,831.19,2022-01-10
1020063,Samsung,galaxy10,110.81,2022-03-28
1020064,Nokia,Nk320,209.91,2022-03-10
1020065,Apple,IpadMax,432.99,2022-01-28
1020066,Samsung,watch340,622.70,2022-01-19
1020067,Samsung,watch320,272.09,2022-02-08
1020068,Samsung,watch340,715.64,2022-01-15
1020069,Samsung,galaxy11,914.13,2022-02-16
1020070,Samsung,watch320,114.72,2022-01-22
1020071,Apple,iphone12,153.36,2022-01-05
1020072,Apple,iphoneSE,460.41,2022-01-05
1020073,Apple,IpadMini,927.45,2022-03-23
1020074,Samsung,galaxy11,934.01,2022-03-01
1020075,Nokia,Nk500,942.13,2022-01-02
1020076,Nokia,Nk400,154.01,2022-01-12
1020077,Nokia,Nk320,493.47,2022-01-09
1020078,Apple,iphone13,723.10,2022-01-23
1020079,Apple,Macbook512,855.23,2022-01-23
1020080,Nokia,Nk500,197.61,2022-03-10
1020081,Nokia,Nk500,217.94,2022-02-22
1020082,Apple,iphone12,706.74,2022-03-15
1020083,Nokia,Nk500,618.17,2022-03-05
1020084,Samsung,galaxy12,407.60,2022-01-13
1020085,Samsung,galaxy13,201.82,2022-03-30
1020086,Samsung,galaxy12,138.16,2022-02-03
1020087,Nokia,Nk320,214.88,2022-01-25
1020088,Samsung,galaxy10,511.42,2022-01-01
1020089,Samsung,galaxy10,753.25,2022-01-18
1020090,Nokia,Nk320,511.46,2022-03-16
1020091,Samsung,galaxy12,978.33,2022-01-11
1020092,Apple,Macbook512,124.44,2022-01-17
1020093,Nokia,Nk500,372.29,2022-03-19
1020094,Nokia,Nk400,372.30,2022-01-12
1020095,Nokia,Nk320,463.62,2022-01-05
1020096,Apple,laptop256,654.61,2022-03-02
1020097,Nokia,Nk400,514.81,2022-02-03
1020098,Nokia,Nk500,305.66,2022-01-06
1020099,Apple,Macbook512,497.17,2022-03-30
1020100,Samsung,watch320,927.29,2022-03-29
1020101,Apple,iphone11,979.30,2022-01-21
1020102,Samsung,watch340,275.45,2022-01-01
1020103,Samsung,galaxy11,618.25,2022-01-28
1020104,Apple,iphone13,290.34,2022-02-15
1020105,Apple,iphone13,468.98,2022-02-21
1020106,Apple,Macbook512,303.65,2022-02-04
1020107,Apple,iphone11,432.70,2022-02-17
1020108,Nokia,Nk320,216.64,2022-02-07
1020109,Nokia,Nk320,511.12,2022-01-03
1020110,Apple,iphone13,744.31,2022-01-14
1020111,Samsung,galaxy12,410.54,2022-01-28
1020112,Nokia,Nk320,671.59,2022-01-11
1020113,Samsung,galaxy11,645.24,2022-03-01
1020114,Nokia,Nk320,985.08,2022-03-19
1020115,Samsung,watch340,606.83,2022-02-25
1020116,Samsung,galaxy12,845.79,2022-02-26
1020117,Nokia,Nk400,903.55,2022-02-19
1020118,Nokia,Nk500,854.59,2022-01-02
1020119,Nokia,Nk320,401.87,2022-01-23
1020120,Samsung,galaxy11,981.39,2022-03-01
1020121,Nokia,Nk500,879.01,2022-03-29
1020122,Samsung,watch320,315.20,2022-01-09
1020123,Samsung,galaxy11,461.77,2022-03-29
1020124,Apple,iphoneSE,355.02,2022-01-27
1020125,Nokia,Nk320,823.09,2022-02-06
1020126,Nokia,Nk320,825.98,2022-02-21
1020127,Samsung,watch340,814.54,2022-01-27
1020128,Samsung,galaxy12,424.80,2022-03-25
1020129,Apple,IpadMini,247.25,2022-01-13
1020130,Nokia,Nk400,226.91,2022-02-20
1020131,Nokia,Nk400,292.80,2022-03-16
1020132,Samsung,watch320,549.27,2022-02-07
1020133,Nokia,Nk320,950.50,2022-02-27
1020134,Nokia,Nk320,513.46,2022-03-29
1020135,Apple,laptop256,287.60,2022-02-27
1020136,Nokia,Nk400,612.26,2022-03-01
1020137,Samsung,watch320,717.75,2022-02-03
1020138,Nokia,Nk400,660.58,2022-02-01
1020139,Apple,iphone12,741.29,2022-02-12
1020140,Apple,Macbook512,330.10,2022-03-23
1020141,Samsung,galaxy12,927.85,2022-02-04
1020142,Nokia,Nk400,488.26,2022-03-14
1020143,Apple,Macbook512,877.56,2022-03-08
1020144,Apple,Macbook512,405.23,2022-01-27
1020145,Samsung,galaxy11,611.80,2022-03-08
1020146,Samsung,galaxy12,350.89,2022-03-27
1020147,Samsung,galaxy10,345.70,2022-01-20
1020148,Samsung,galaxy10,519.11,2022-01-20
1020149,Nokia,Nk400,624.07,2022-01-02
1020150,Samsung,galaxy10,103.62,2022-02-24
1020151,Nokia,Nk320,321.86,2022-02-02
1020152,Samsung,galaxy12,623.81,2022-02-08
1020153,Nokia,Nk400,887.93,2022-01-24
1020154,Apple,iphone13,555.50,2022-01-12
1020155,Apple,laptop256,916.26,2022-03-21
1020156,Nokia,Nk500,731.95,2022-01-06
1020157,Apple,laptop256,320.46,2022-01-01
1020158,Nokia,Nk400,493.82,2022-01-03
1020159,Nokia,Nk400,478.74,2022-01-29
1020160,Samsung,galaxy13,515.59,2022-03-18
1020161,Apple,laptop256,205.69,2022-03-06
1020162,Samsung,galaxy12,229.32,2022-01-13
1020163,Nokia,Nk400,288.30,2022-03-23
1020164,Samsung,watch340,306.29,2022-01-30
1020165,Nokia,Nk320,446.30,2022-01-16
1020166,Nokia,Nk320,899.33,2022-02-03
1020167,Samsung,watch320,522.57,2022-01-18
1020168,Apple,laptop256,827.95,2022-01-06
1020169,Apple,IpadMini,438.17,2022-03-22
1020170,Samsung,galaxy10,718.69,2022-01-14
1020171,Nokia,Nk500,302.94,2022-02-24
1020172,Apple,IpadMini,985.62,2022-01-30
1020173,Nokia,Nk320,546.44,2022-01-11
1020174,Samsung,galaxy11,733.34,2022-02-21
1020175,Samsung,galaxy11,404.15,2022-02-03
1020176,Apple,iphone13,900.19,2022-01-16
1020177,Apple,iphone13,640.31,2022-01-20
1020178,Samsung,galaxy10,339.98,2022-03-21
1020179,Samsung,watch340,260.73,2022-02-24
1020180,Nokia,Nk320,284.51,2022-02-15
1020181,Samsung,galaxy10,828.90,2022-02-10
1020182,Nokia,Nk320,254.03,2022-02-06
1020183,Apple,iphone12,800.21,2022-01-29
1020184,Samsung,galaxy13,558.85,2022-03-06
1020185,Apple,laptop256,185.63,2022-02-02
1020186,Samsung,galaxy10,658.73,2022-01-05
1020187,Nokia,Nk400,927.06,2022-02-13
1020188,Samsung,watch340,839.10,2022-03-14
1020189,Samsung,galaxy10,542.59,2022-02-01
1020190,Nokia,Nk400,311.22,2022-01-14
1020191,Nokia,Nk320,782.58,2022-01-27
1020192,Apple,iphone12,627.52,2022-02-22
1020193,Samsung,galaxy12,664.34,2022-02-17
1020194,Apple,Macbook512,520.30,2022-03-11
1020195,Apple,laptop256,789.84,2022-01-31
1020196,Samsung,watch320,597.26,2022-02-28
1020197,Samsung,watch340,217.07,2022-01-07
1020198,Nokia,Nk320,362.62,2022-01-03
1020199,Apple,iphone12,307.05,2022-03-27
1020200,Apple,iphone12,463.98,2022-01-01
1020201,Nokia,Nk320,873.68,2022-02-03
1020202,Nokia,Nk500,312.17,2022-02-20
1020203,Apple,iphone11,723.47,2022-01-10
1020204,Apple,iphone12,953.33,2022-01-03
1020205,Samsung,galaxy12,486.04,2022-03-02
1020206,Apple,iphone13,648.30,2022-03-28
1020207,Apple,IpadMax,170.07,2022-02-20
1020208,Apple,iphone11,804.68,2022-03-10
1020209,Nokia,Nk320,221.74,2022-02-15
1020210,Samsung,galaxy10,614.22,2022-01-17
1020211,Samsung,watch340,499.88,2022-02-28
1020212,Apple,laptop256,454.89,2022-02-24
1020213,Nokia,Nk320,993.18,2022-02-23
1020214,Nokia,Nk320,933.39,2022-01-22
1020215,Nokia,Nk400,804.12,2022-01-08
1020216,Nokia,Nk320,288.41,2022-02-13
1020217,Nokia,Nk400,433.64,2022-02-25
1020218,Samsung,watch320,498.22,2022-03-14
1020219,Samsung,galaxy12,553.18,2022-02-04
1020220,Samsung,watch340,802.47,2022-01-19
1020221,Apple,IpadMini,278.82,2022-03-24
1020222,Nokia,Nk320,267.17,2022-03-03
1020223,Nokia,Nk400,523.26,2022-01-02
1020224,Nokia,Nk320,898.94,2022-01-27
1020225,Apple,iphone11,109.16,2022-03-10
1020226,Samsung,galaxy10,687.52,2022-02-21
1020227,Samsung,watch320,748.79,2022-01-12
1020228,Apple,IpadMax,553.83,2022-02-27
1020229,Nokia,Nk400,928.85,2022-03-07
1020230,Nokia,Nk320,901.41,2022-03-18
1020231,Apple,iphone11,547.34,2022-03-27
1020232,Apple,iphone12,190.05,2022-03-10
1020233,Nokia,Nk320,234.73,2022-01-08
1020234,Samsung,galaxy10,360.86,2022-03-30
1020235,Apple,IpadMax,515.58,2022-01-20
1020236,Samsung,watch320,462.47,2022-02-26
1020237,Nokia,Nk320,805.56,2022-01-12
1020238,Samsung,watch320,317.49,2022-01-10
1020239,Apple,laptop256,139.33,2022-01-31
1020240,Nokia,Nk320,988.76,2022-02-08
1020241,Nokia,Nk400,878.96,2022-02-11
1020242,Nokia,Nk400,162.70,2022-03-10
1020243,Nokia,Nk400,544.75,2022-02-24
1020244,Apple,iphone11,511.27,2022-01-17
1020245,Samsung,galaxy12,459.83,2022-03-22
1020246,Apple,IpadMini,736.57,2022-02-11
1020247,Samsung,galaxy13,355.46,2022-01-13
1020248,Samsung,watch340,731.32,2022-01-12
1020249,Apple,Macbook512,604.22,2022-02-21
1020250,Nokia,Nk400,571.99,2022-02-13
1020251,Samsung,watch320,311.04,2022-01-26
1020252,Samsung,watch340,305.09,2022-03-11
1020253,Apple,IpadMini,234.72,2022-01-28
1020254,Apple,IpadMini,277.55,2022-01-02
1020255,Nokia,Nk400,119.61,2022-03-12
1020256,Nokia,Nk320,930.14,2022-02-11
1020257,Apple,iphone11,197.21,2022-01-07
1020258,Nokia,Nk320,352.47,2022-02-06
1020259,Samsung,galaxy10,722.61,2022-02-08
1020260,Nokia,Nk500,936.98,2022-02-20
1020261,Apple,laptop256,534.20,2022-03-11
1020262,Samsung,watch320,441.38,2022-03-01
1020263,Nokia,Nk500,160.27,2022-02-28
1020264,Apple,laptop256,677.15,2022-02-26
1020265,Nokia,Nk500,376.78,2022-01-22
1020266,Apple,Macbook512,182.67,2022-02-11
1020267,Apple,IpadMini,854.33,2022-01-09
1020268,Nokia,Nk500,678.61,2022-02-15
1020269,Apple,iphone11,399.77,2022-03-18
1020270,Apple,Macbook512,468.23,2022-03-03
1020271,Apple,iphone11,783.59,2022-02-24
1020272,Nokia,Nk320,414.35,2022-03-04
1020273,Nokia,Nk320,354.68,2022-02-06
1020274,Apple,iphone12,430.90,2022-02-07
1020275,Samsung,galaxy11,651.39,2022-01-30
1020276,Nokia,Nk320,870.35,2022-02-28
1020277,Apple,laptop256,746.67,2022-01-18
1020278,Apple,laptop256,677.89,2022-03-29
1020279,Nokia,Nk400,626.03,2022-02-26
1020280,Nokia,Nk400,589.74,2022-03-09
1020281,Apple,Macbook512,908.46,2022-03-04
1020282,Nokia,Nk320,997.91,2022-02-28
1020283,Samsung,galaxy12,805.81,2022-01-11
1020284,Samsung,galaxy11,801.13,2022-01-22
1020285,Nokia,Nk400,351.66,2022-01-20
1020286,Samsung,galaxy11,124.51,2022-01-25
1020287,Apple,iphone13,587.38,2022-02-08
1020288,Nokia,Nk400,151.62,2022-02-01
1020289,Apple,iphone13,615.58,2022-03-27
1020290,Apple,laptop256,679.78,2022-01-29
1020291,Samsung,galaxy12,762.05,2022-02-13
1020292,Samsung,watch320,423.70,2022-03-24
1020293,Nokia,Nk400,777.22,2022-03-28
1020294,Samsung,galaxy10,510.82,2022-01-02
1020295,Samsung,galaxy13,337.95,2022-02-12
1020296,Samsung,watch340,528.95,2022-03-23
1020297,Apple,Macbook512,492.98,2022-01-14
1020298,Apple,IpadMax,920.52,2022-03-03
1020299,Apple,iphoneSE,825.21,2022-02-16
1020300,Apple,iphone13,434.65,2022-02-15
1020301,Samsung,watch340,936.47,2022-01-24
1020302,Apple,IpadMax,415.79,2022-02-20
1020303,Samsung,watch320,445.62,2022-01-04
1020304,Apple,iphone12,680.22,2022-01-01
1020305,Samsung,watch340,756.01,2022-02-01
1020306,Samsung,watch340,795.50,2022-02-11
1020307,Apple,IpadMini,433.33,2022-02-05
1020308,Apple,IpadMini,362.89,2022-01-31
1020309,Nokia,Nk320,157.17,2022-02-18
1020310,Apple,Macbook512,690.76,2022-03-06
1020311,Apple,laptop256,884.76,2022-01-02
1020312,Samsung,galaxy10,965.17,2022-03-27
1020313,Nokia,Nk500,919.78,2022-02-25
1020314,Samsung,galaxy13,232.13,2022-03-24
1020315,Samsung,galaxy11,352.75,2022-03-12
1020316,Apple,IpadMax,244.29,2022-03-11
1020317,Apple,iphoneSE,693.70,2022-03-14
1020318,Nokia,Nk320,462.84,2022-01-05
1020319,Apple,laptop256,710.55,2022-02-01
1020320,Nokia,Nk320,363.92,2022-03-08
1020321,Nokia,Nk400,114.12,2022-02-25
1020322,Samsung,galaxy13,970.24,2022-02-22
1020323,Samsung,galaxy12,321.13,2022-03-27
1020324,Samsung,galaxy12,597.81,2022-02-10
1020325,Apple,iphone11,658.33,2022-01-07
1020326,Samsung,galaxy10,792.34,2022-03-14
1020327,Nokia,Nk320,127.10,2022-01-23
1020328,Apple,iphone13,153.69,2022-03-28
1020329,Samsung,watch340,910.53,2022-02-23
1020330,Nokia,Nk320,881.88,2022-02-27
1020331,Nokia,Nk500,160.76,2022-03-03
1020332,Samsung,galaxy12,802.82,2022-01-11
1020333,Apple,laptop256,910.94,2022-02-15
1020334,Nokia,Nk320,817.01,2022-03-29
1020335,Nokia,Nk320,757.62,2022-01-09
1020336,Nokia,Nk400,713.71,2022-03-30
1020337,Apple,laptop256,508.25,2022-03-25
1020338,Samsung,galaxy12,113.55,2022-02-26
1020339,Samsung,galaxy11,275.53,2022-02-10
1020340,Apple,laptop256,406.39,2022-03-16
1020341,Samsung,galaxy12,543.11,2022-03-30
1020342,Apple,iphone11,749.24,2022-02-25
1020343,Apple,laptop256,395.93,2022-01-21
1020344,Nokia,Nk400,579.23,2022-03-23
1020345,Nokia,Nk400,420.30,2022-03-03
1020346,Nokia,Nk500,854.72,2022-02-19
1020347,Apple,iphoneSE,791.38,2022-03-27
1020348,Nokia,Nk500,287.38,2022-02-05
1020349,Nokia,Nk500,788.29,2022-01-21
1020350,Apple,iphone13,170.13,2022-03-02
1020351,Nokia,Nk500,741.13,2022-03-13
1020352,Apple,IpadMini,475.47,2022-01-10
1020353,Samsung,galaxy11,510.55,2022-03-14
1020354,Samsung,galaxy10,358.46,2022-01-09
1020355,Samsung,galaxy11,608.54,2022-01-25
1020356,Samsung,watch320,880.19,2022-01-28
1020357,Apple,IpadMini,185.08,2022-01-17
1020358,Apple,iphone11,133.71,2022-02-12
1020359,Nokia,Nk320,341.16,2022-02-06
1020360,Apple,IpadMini,419.23,2022-03-21
1020361,Samsung,watch340,751.86,2022-01-19
1020362,Samsung,galaxy12,590.31,2022-01-21
1020363,Apple,iphone12,935.22,2022-02-23
1020364,Samsung,galaxy10,793.60,2022-03-08
1020365,Apple,IpadMini,923.12,2022-02-06
1020366,Nokia,Nk400,905.50,2022-03-23
1020367,Apple,iphoneSE,828.26,2022-02-19
1020368,Nokia,Nk500,713.77,2022-03-04
1020369,Apple,IpadMax,898.55,2022-01-07
1020370,Samsung,watch340,828.66,2022-03-10
1020371,Nokia,Nk320,162.05,2022-03-22
1020372,Samsung,galaxy10,743.89,2022-02-15
1020373,Samsung,watch340,820.11,2022-02-02
1020374,Apple,Macbook512,917.82,2022-03-01
1020375,Nokia,Nk320,157.09,2022-02-14
1020376,Samsung,watch340,150.55,2022-01-08
1020377,Nokia,Nk500,819.28,2022-03-27
1020378,Samsung,galaxy10,105.84,2022-02-03
1020379,Nokia,Nk320,940.08,2022-01-05
1020380,Apple,laptop256,711.39,2022-01-20
1020381,Nokia,Nk320,504.72,2022-01-13
1020382,Nokia,Nk320,535.23,2022-03-16
1020383,Samsung,galaxy13,446.68,2022-01-23
1020384,Nokia,Nk500,452.62,2022-02-25
1020385,Samsung,watch320,720.68,2022-02-01
1020386,Samsung,galaxy10,500.02,2022-02-10
1020387,Apple,iphoneSE,701.57,2022-02-13
1020388,Samsung,watch320,375.74,2022-03-28
1020389,Nokia,Nk500,492.11,2022-03-23
1020390,Samsung,galaxy12,532.00,2022-01-04
1020391,Apple,laptop256,582.73,2022-03-17
1020392,Samsung,watch340,401.04,2022-01-11
1020393,Apple,iphoneSE,315.46,2022-02-25
1020394,Nokia,Nk500,903.69,2022-03-11
1020395,Nokia,Nk320,965.34,2022-02-25
1020396,Apple,iphone11,962.31,2022-02-21
1020397,Apple,IpadMax,375.29,2022-03-30
1020398,Nokia,Nk320,659.27,2022-01-25
1020399,Apple,laptop256,511.42,2022-03-15
1020400,Samsung,galaxy13,749.71,2022-02-25
1020401,Samsung,watch340,619.29,2022-03-16
1020402,Apple,IpadMini,527.65,2022-01-26
1020403,Samsung,galaxy11,696.62,2022-02-28
1020404,Nokia,Nk500,973.32,2022-02-16
1020405,Apple,iphone11,510.92,2022-01-21
1020406,Samsung,galaxy10,773.32,2022-02-02
1020407,Samsung,galaxy12,441.01,2022-02-05
1020408,Samsung,galaxy12,585.87,2022-02-12
1020409,Samsung,watch320,935.65,2022-02-08
1020410,Nokia,Nk400,980.15,2022-02-06
1020411,Samsung,galaxy11,739.82,2022-03-08
1020412,Samsung,galaxy10,253.01,2022-01-03
1020413,Samsung,galaxy12,583.30,2022-03-27
1020414,Nokia,Nk400,204.04,2022-03-13
1020415,Samsung,watch320,795.63,2022-02-04
1020416,Apple,iphone11,520.75,2022-01-27
1020417,Nokia,Nk500,375.00,2022-01-13
1020418,Nokia,Nk320,294.61,2022-03-03
1020419,Nokia,Nk400,876.13,2022-01-07
1020420,Samsung,watch340,767.23,2022-03-18
1020421,Apple,Macbook512,283.31,2022-02-15
1020422,Nokia,Nk500,715.94,2022-01-03
1020423,Samsung,watch340,841.00,2022-03-02
1020424,Samsung,galaxy13,291.87,2022-02-01
1020425,Nokia,Nk500,329.50,2022-01-23
1020426,Apple,IpadMax,570.49,2022-02-02
1020427,Nokia,Nk320,402.96,2022-01-03
1020428,Nokia,Nk400,463.92,2022-03-14
1020429,Samsung,watch340,781.63,2022-03-08
1020430,Samsung,galaxy11,833.37,2022-02-07
1020431,Samsung,galaxy10,693.46,2022-01-05
1020432,Samsung,galaxy12,878.05,2022-02-25
1020433,Samsung,galaxy12,900.18,2022-01-04
1020434,Nokia,Nk320,302.19,2022-02-09
1020435,Samsung,galaxy11,981.68,2022-03-26
1020436,Samsung,galaxy11,922.70,2022-01-04
1020437,Nokia,Nk400,149.38,2022-03-03
1020438,Nokia,Nk320,601.99,2022-02-21
1020439,Nokia,Nk320,320.76,2022-01-11
1020440,Apple,Macbook512,258.80,2022-01-22
1020441,Nokia,Nk500,394.43,2022-02-01
1020442,Apple,iphone11,633.73,2022-02-28
1020443,Samsung,watch340,523.56,2022-03-24
1020444,Nokia,Nk320,560.28,2022-03-29
1020445,Samsung,watch340,242.46,2022-03-06
1020446,Nokia,Nk500,642.18,2022-01-28
1020447,Samsung,galaxy11,151.68,2022-03-18
1020448,Samsung,watch320,903.92,2022-02-01
1020449,Nokia,Nk400,184.16,2022-02-06
1020450,Apple,iphone11,139.51,2022-03-04
1020451,Nokia,Nk400,556.55,2022-01-03
1020452,Samsung,galaxy13,680.17,2022-02-10
1020453,Samsung,galaxy12,615.04,2022-01-10
1020454,Nokia,Nk500,839.01,2022-02-02
1020455,Apple,Macbook512,808.06,2022-01-02
1020456,Apple,iphone12,872.89,2022-03-03
1020457,Samsung,galaxy12,490.40,2022-03-20
1020458,Nokia,Nk400,614.06,2022-02-18
1020459,Samsung,galaxy13,576.90,2022-03-28
1020460,Samsung,galaxy11,422.68,2022-02-08
1020461,Apple,laptop256,489.00,2022-03-22
1020462,Nokia,Nk320,427.00,2022-01-23
1020463,Apple,iphone12,208.24,2022-02-22
1020464,Apple,iphone13,118.09,2022-01-19
1020465,Samsung,galaxy12,998.20,2022-01-09
1020466,Apple,iphone11,235.31,2022-03-15
1020467,Nokia,Nk400,564.40,2022-02-17
1020468,Nokia,Nk320,301.37,2022-02-26
1020469,Apple,IpadMax,199.68,2022-02-21
1020470,Apple,iphone12,917.61,2022-03-17
1020471,Apple,iphone12,363.72,2022-01-26
1020472,Apple,iphoneSE,628.13,2022-02-07
1020473,Samsung,galaxy12,577.45,2022-02-27
1020474,Samsung,galaxy10,843.15,2022-02-18
1020475,Samsung,galaxy12,794.42,2022-03-18
1020476,Apple,iphone11,869.86,2022-01-04
1020477,Apple,IpadMini,551.21,2022-03-25
1020478,Apple,laptop256,941.38,2022-03-10
1020479,Apple,laptop256,203.67,2022-01-10
1020480,Apple,iphone12,850.27,2022-01-21
1020481,Nokia,Nk500,487.05,2022-03-30
1020482,Apple,iphoneSE,120.93,2022-03-08
1020483,Apple,iphone11,440.51,2022-03-25
1020484,Samsung,watch320,397.67,2022-02-25
1020485,Apple,iphone11,944.60,2022-03-07
1020486,Nokia,Nk500,709.89,2022-01-01
1020487,Apple,laptop256,577.61,2022-01-15
1020488,Samsung,watch340,902.14,2022-03-26
1020489,Nokia,Nk400,398.57,2022-01-04
1020490,Samsung,galaxy13,634.34,2022-01-03
1020491,Apple,iphone13,212.72,2022-01-12
1020492,Nokia,Nk320,783.16,2022-01-20
1020493,Nokia,Nk500,606.21,2022-02-28
1020494,Nokia,Nk320,428.71,2022-01-08
1020495,Samsung,watch320,380.13,2022-02-07
1020496,Apple,Macbook512,254.43,2022-03-14
1020497,Samsung,watch320,479.36,2022-01-09
1020498,Nokia,Nk400,879.30,2022-01-13
1020499,Nokia,Nk500,275.42,2022-01-08
1020500,Samsung,galaxy10,559.74,2022-01-27
1020501,Samsung,watch340,613.35,2022-01-20
1020502,Apple,IpadMax,505.71,2022-02-04
1020503,Samsung,galaxy11,306.02,2022-01-09
1020504,Samsung,galaxy11,338.28,2022-03-28
1020505,Samsung,galaxy12,115.07,2022-01-27
1020506,Nokia,Nk320,264.80,2022-02-23
1020507,Nokia,Nk400,725.52,2022-01-25
1020508,Samsung,watch320,596.33,2022-03-19
1020509,Nokia,Nk320,871.87,2022-02-07
1020510,Nokia,Nk320,145.65,2022-02-09
1020511,Nokia,Nk500,489.49,2022-01-13
1020512,Apple,iphoneSE,693.20,2022-02-22
1020513,Apple,iphone13,492.37,2022-02-06
1020514,Samsung,galaxy12,284.92,2022-01-11
1020515,Samsung,watch320,831.19,2022-01-16
1020516,Nokia,Nk500,769.06,2022-01-06
1020517,Samsung,watch340,206.57,2022-01-08
1020518,Samsung,galaxy13,585.53,2022-01-05
1020519,Apple,IpadMax,164.41,2022-02-17
1020520,Nokia,Nk320,781.85,2022-02-07
1020521,Samsung,galaxy12,144.05,2022-03-16
1020522,Apple,IpadMax,235.23,2022-01-02
1020523,Apple,iphone12,761.65,2022-01-27
1020524,Samsung,galaxy12,998.54,2022-03-25
1020525,Apple,IpadMini,528.86,2022-02-10
1020526,Nokia,Nk320,282.32,2022-02-24
1020527,Nokia,Nk400,276.23,2022-02-27
1020528,Samsung,galaxy11,532.68,2022-03-11
1020529,Apple,iphone12,746.49,2022-03-21
1020530,Nokia,Nk320,552.47,2022-03-20
1020531,Nokia,Nk500,156.60,2022-03-21
1020532,Nokia,Nk400,698.75,2022-01-20
1020533,Samsung,galaxy10,470.37,2022-02-17
1020534,Apple,laptop256,760.45,2022-02-07
1020535,Apple,iphone12,510.39,2022-02-08
1020536,Samsung,galaxy13,297.06,2022-02-25
1020537,Samsung,watch340,330.90,2022-02-08
1020538,Nokia,Nk500,578.03,2022-03-02
1020539,Samsung,galaxy10,986.43,2022-02-16
1020540,Apple,iphone12,398.21,2022-02-19
1020541,Nokia,Nk400,893.90,2022-03-09
1020542,Samsung,galaxy12,241.21,2022-03-04
1020543,Nokia,Nk400,684.56,2022-02-05
1020544,Nokia,Nk500,836.14,2022-03-08
1020545,Nokia,Nk320,705.59,2022-02-14
1020546,Samsung,galaxy12,715.14,2022-03-05
1020547,Apple,iphone11,956.50,2022-01-05
1020548,Apple,iphone11,366.00,2022-02-04
1020549,Nokia,Nk400,436.85,2022-01-09
1020550,Nokia,Nk400,418.64,2022-02-18
1020551,Samsung,galaxy11,117.64,2022-02-07
1020552,Nokia,Nk500,409.27,2022-02-22
1020553,Samsung,galaxy10,418.31,2022-03-29
1020554,Apple,iphone11,679.59,2022-01-02
1020555,Samsung,galaxy11,294.06,2022-03-23
1020556,Nokia,Nk400,614.97,2022-03-29
1020557,Nokia,Nk400,623.16,2022-02-15
1020558,Samsung,galaxy11,445.72,2022-01-23
1020559,Nokia,Nk320,910.43,2022-01-14
1020560,Samsung,galaxy13,665.46,2022-03-08
1020561,Nokia,Nk320,495.03,2022-02-23
1020562,Nokia,Nk500,319.75,2022-02-10
1020563,Samsung,galaxy10,717.50,2022-03-29
1020564,Samsung,galaxy12,585.41,2022-03-28
1020565,Apple,iphone13,398.87,2022-01-20
1020566,Apple,iphoneSE,588.18,2022-03-12
1020567,Apple,laptop256,660.42,2022-03-24
1020568,Apple,iphone13,277.13,2022-03-07
1020569,Samsung,watch340,706.59,2022-01-08
1020570,Apple,iphone12,504.68,2022-01-14
1020571,Nokia,Nk500,465.10,2022-03-29
1020572,Nokia,Nk500,443.88,2022-01-27
1020573,Apple,Macbook512,519.96,2022-02-05
1020574,Samsung,galaxy13,775.81,2022-01-02
1020575,Apple,iphone13,645.24,2022-02-18
1020576,Samsung,watch320,353.51,2022-03-24
1020577,Apple,iphone13,539.43,2022-03-22
1020578,Apple,laptop256,232.28,2022-03-26
1020579,Nokia,Nk400,378.43,2022-02-12
1020580,Samsung,galaxy10,698.50,2022-01-18
1020581,Samsung,galaxy12,545.71,2022-03-17
1020582,Apple,IpadMini,635.53,2022-03-14
1020583,Nokia,Nk320,679.98,2022-03-18
